month_year,chemical_name,iso,price_units,value_units,mass_units,mass_import,mass_export,mass_total,fraction_import,value_import,value_export,value_total,price_total,trade_balance,price_premium,price_transport,price_adjusted,year,month
2023-04,sodium_hydroxide,USA,$/tonne,$,tonne,1039.871,811.01,1850.881,0.5618248823128014,1122851.0,1203449.0,2326300.0,1256.860921906919,balanced,125.68609219069191,15.0,1397.5470140976108,2023,4
2023-04,sodium_sulfate,CAN,$/tonne,$,tonne,16617.162,14434.596000000001,31051.758,0.5351440005425779,15153892.154,4271368.5770000005,19425260.731,625.5768427346367,balanced,62.55768427346367,15.0,703.1345270081003,2023,4
2023-04,sodium_sulfate,CHN,$/tonne,$,tonne,4209.259154,528089.674504,532298.933658,0.00790769788899189,20170445.0,108067417.0,128237862.0,240.9132423368564,export,24.09132423368564,15.0,280.004566570542,2023,4
2023-04,sodium_sulfate,DEU,$/tonne,$,tonne,49244.015776,82312.457273,131556.47304900002,0.3743184552968244,12161862.567999996,22956525.075999998,35118387.643999994,266.94534164745863,balanced,26.694534164745864,15.0,308.6398758122045,2023,4
2023-04,sodium_sulfate,FRA,$/tonne,$,tonne,16638.534172000003,9846.645663,26485.179835000003,0.628220547327086,11738258.425999999,3931328.4749999996,15669586.900999999,591.6360394235547,balanced,59.16360394235548,15.0,665.7996433659102,2023,4
2023-04,sodium_sulfate,GBR,$/tonne,$,tonne,30529.074,425.34900000000005,30954.423,0.9862588619403437,6407322.635999997,607577.372,7014900.007999998,226.6202800162031,import,22.662028001620314,15.0,264.2823080178234,2023,4
2023-04,sodium_sulfate,IND,$/tonne,$,tonne,4497.74585,32084.260809,36582.006659,0.12294967555841974,3993422.105,11414291.340000002,15407713.445000002,421.1828396573034,balanced,42.11828396573034,15.0,478.30112362303373,2023,4
2023-04,sodium_sulfate,SWE,$/tonne,$,tonne,9677.715289999998,6398.306632000001,16076.021922,0.601996895560093,13371776.015,3016549.449,16388325.464000002,1019.4266680846345,balanced,101.94266680846346,15.0,1136.3693348930979,2023,4
2023-04,sodium_sulfate,TUR,$/tonne,$,tonne,2700.8140000000003,32855.21684500001,35556.03084500001,0.07595937836182287,2801221.0,11359414.0,14160635.0,398.2625355943325,export,39.826253559433255,15.0,453.0887891537658,2023,4
2023-04,sodium_sulfate,USA,$/tonne,$,tonne,29880.386164,28774.88129,58655.267454,0.5094237476188049,26835342.0,17804354.0,44639696.0,761.0517850763937,balanced,76.10517850763937,15.0,852.1569635840331,2023,4
2023-04,sulfuric acid,CAN,$/tonne,$,tonne,16958.448,145985.645,162944.093,0.10407525481761405,4088302.424999999,20645102.607999995,24733405.032999992,151.79074354662242,balanced,15.179074354662243,15.0,181.96981790128467,2023,4
2023-04,sulfuric acid,CHN,$/tonne,$,tonne,7033.379,166029.646,173063.025,0.04064056432620428,91494.99999999959,1393614.9999999974,1485109.999999997,8.581324635923803,export,0.8581324635923804,15.0,24.439457099516183,2023,4
2023-04,sulfuric acid,DEU,$/tonne,$,tonne,30681.439974999998,126439.71747799998,157121.15745299996,0.19527249208419187,4417665.790999999,7178091.211999993,11595757.002999991,73.80137208108754,balanced,7.380137208108754,15.0,96.18150928919628,2023,4
2023-04,sulfuric acid,FRA,$/tonne,$,tonne,15978.487000000001,15995.551000000001,31974.038,0.4997331585081622,3797110.9739999995,2452360.7469999995,6249471.720999999,195.45456601383907,balanced,19.545456601383908,15.0,230.00002261522297,2023,4
2023-04,sulfuric acid,GBR,$/tonne,$,tonne,26591.697,544.6550000000001,27136.352,0.9799289528673567,4602786.499999999,447102.61999999994,5049889.119999999,186.093146197396,import,18.609314619739603,15.0,219.7024608171356,2023,4
2023-04,sulfuric acid,IND,$/tonne,$,tonne,185869.18699999998,2259.917539,188129.10453899996,0.9879874113867826,17918475.163999986,393069.255,18311544.418999985,97.33498952153852,import,9.733498952153852,15.0,122.06848847369237,2023,4
2023-04,sulfuric acid,SWE,$/tonne,$,tonne,1073.166346,51933.0,53006.166346,0.02024606607078243,211113.957,3963272.657999999,4174386.614999999,78.75284901291509,export,7.87528490129151,15.0,101.6281339142066,2023,4
2023-04,sulfuric acid,TUR,$/tonne,$,tonne,45680.627,21.95,45702.577,0.9995197207369729,2914046.9999999967,61840.99999999999,2975887.9999999967,65.1142275850221,import,6.511422758502211,15.0,86.62565034352431,2023,4
2023-04,sulfuric acid,USA,$/tonne,$,tonne,267350.0,10128.0,277478.0,0.9634998089938662,35070122.999999985,2180753.9999999995,37250876.999999985,134.24803768226664,import,13.424803768226665,15.0,162.6728414504933,2023,4
2023-05,potassium chloride,CAN,$/tonne,$,tonne,259.033,1719883.0,1720142.033,0.00015058814622896899,437579.03599999996,700573356.383,701010935.419,407.53084452939476,export,40.753084452939476,15.0,463.28392898233426,2023,5
2023-05,potassium chloride,CHN,$/tonne,$,tonne,658921.356409,27211.1,686132.456409,0.9603413309692209,315389965.0,12808588.0,328198553.0,478.3311880007649,import,47.83311880007649,15.0,541.1643068008414,2023,5
2023-05,potassium chloride,DEU,$/tonne,$,tonne,2593.3251229999996,248421.91724799998,251015.24237099997,0.01033134521435583,1106864.6570000001,120041160.67799999,121148025.335,482.6321469193631,export,48.26321469193631,15.0,545.8953616112994,2023,5
2023-05,potassium chloride,FRA,$/tonne,$,tonne,12770.039999999997,2607.9775210000003,15378.017520999998,0.8304087300304747,8343088.425999998,1602501.992,9945590.417999998,646.7407391374371,balanced,64.67407391374371,15.0,726.4148130511808,2023,5
2023-05,potassium chloride,GBR,$/tonne,$,tonne,28501.071000000004,8171.047,36672.118,0.7771863899434442,15834632.149999999,3882916.206,19717548.356,537.6713817293017,balanced,53.767138172930174,15.0,606.438519902232,2023,5
2023-05,potassium chloride,IND,$/tonne,$,tonne,573968.9251300001,76.376,574045.3011300002,0.9998669512669999,245502583.548,91373.01000000002,245593956.558,427.83027066775344,import,42.78302706677535,15.0,485.61329773452877,2023,5
2023-05,potassium chloride,SWE,$/tonne,$,tonne,4762.22056,17.972351,4780.192911,0.9962402456690308,3355683.1579999994,37269.44099999999,3392952.5989999995,709.7940736224817,import,70.97940736224818,15.0,795.7734809847299,2023,5
2023-05,potassium chloride,TUR,$/tonne,$,tonne,19591.234,1405.138,20996.372,0.933077104939844,8722629.0,766545.0,9489174.0,451.94350719257596,import,45.1943507192576,15.0,512.1378579118335,2023,5
2023-05,potassium chloride,USA,$/tonne,$,tonne,915290.0,83266.0,998556.0,0.9166135900239947,322533486.99999994,35478479.0,358011965.99999994,358.52968286205277,import,35.852968286205275,15.0,409.38265114825805,2023,5
2023-05,potassium sulphate,CAN,$/tonne,$,tonne,617.382,2321.027,2938.409,0.2101075786250314,667278.419,2193946.968,2861225.387,973.7328557733114,balanced,97.37328557733115,15.0,1086.1061413506425,2023,5
2023-05,potassium sulphate,CHN,$/tonne,$,tonne,1067.6799999999998,7510.025,8577.705,0.12447152239439335,559316.0,4503295.0,5062611.0,590.2057718235822,balanced,59.02057718235822,15.0,664.2263490059404,2023,5
2023-05,potassium sulphate,DEU,$/tonne,$,tonne,422.4915309999999,0.0,422.4915309999999,1.0,369736.259,0.0,369736.259,875.1329479312099,import,87.51329479312099,15.0,977.6462427243308,2023,5
2023-05,potassium sulphate,FRA,$/tonne,$,tonne,3622.818,48.964,3671.782,0.986664785654486,2435346.979,37199.454,2472546.4329999997,673.3914031388573,import,67.33914031388574,15.0,755.7305434527431,2023,5
2023-05,potassium sulphate,GBR,$/tonne,$,tonne,393.239,145.18,538.419,0.7303586983371686,494829.875,49450.911,544280.786,1010.887034075692,balanced,101.0887034075692,15.0,1126.9757374832614,2023,5
2023-05,potassium sulphate,IND,$/tonne,$,tonne,1105.56,242.901,1348.461,0.8198679828337638,791586.28,163843.73099999997,955430.0109999999,708.5336624492662,balanced,70.85336624492662,15.0,794.3870286941928,2023,5
2023-05,potassium sulphate,SWE,$/tonne,$,tonne,38.0,12602.0,12640.0,0.0030063291139240506,34880.37500000001,4927975.767999999,4962856.142999999,392.6310239715189,export,39.2631023971519,15.0,446.8941263686708,2023,5
2023-05,potassium sulphate,TUR,$/tonne,$,tonne,2661.873,188.43,2850.303,0.93389123893144,2011806.0,158845.0,2170651.0,761.5509649325002,import,76.15509649325001,15.0,852.7060614257501,2023,5
2023-05,potassium sulphate,USA,$/tonne,$,tonne,20593.0,1024.0,21617.0,0.9526298746357034,14145434.0,1111969.0,15257403.0,705.8057547300735,import,70.58057547300736,15.0,791.3863302030809,2023,5
2023-05,sodium_hydroxide,CAN,$/tonne,$,tonne,1497.5529999999999,0.008,1497.561,0.999994657980543,1065205.6660000002,2.219,1065207.8850000002,711.2951559235319,import,71.12951559235319,15.0,797.424671515885,2023,5
2023-05,sodium_hydroxide,CHN,$/tonne,$,tonne,676.01,54972.487,55648.497,0.012147857290736891,654324.0,30570836.0,31225160.0,561.1141662999452,export,56.11141662999452,15.0,632.2255829299397,2023,5
2023-05,sodium_hydroxide,DEU,$/tonne,$,tonne,1414.007,0.0,1414.007,1.0,1791947.5099999998,0.0,1791947.5099999998,1267.2833373526437,import,126.72833373526437,15.0,1409.011671087908,2023,5
2023-05,sodium_hydroxide,FRA,$/tonne,$,tonne,1233.7619999999997,5497.044000000001,6730.8060000000005,0.18330078151115922,1363258.323,3272659.5999999996,4635917.9229999995,688.7611859560354,balanced,68.87611859560354,15.0,772.637304551639,2023,5
2023-05,sodium_hydroxide,GBR,$/tonne,$,tonne,627.9670590000001,0.0,627.9670590000001,1.0,779790.436,0.0,779790.436,1241.7696514874037,import,124.17696514874038,15.0,1380.9466166361442,2023,5
2023-05,sodium_hydroxide,IND,$/tonne,$,tonne,2419.6380000000004,18808.257599,21227.895599,0.11398388449366523,1484790.411,9531274.433999998,11016064.844999999,518.9428595794932,balanced,51.89428595794932,15.0,585.8371455374426,2023,5
2023-05,sodium_hydroxide,SWE,$/tonne,$,tonne,188.13315300000002,0.0,188.13315300000002,1.0,290701.64099999995,0.0,290701.64099999995,1545.1909265561499,import,154.519092655615,15.0,1714.7100192117648,2023,5
2023-05,sodium_hydroxide,TUR,$/tonne,$,tonne,5975.844,1414.3759999999997,7390.219999999999,0.808615169778437,3280289.9999999995,1027875.0,4308165.0,582.9549052666904,balanced,58.29549052666904,15.0,656.2503957933594,2023,5
2023-05,sodium_hydroxide,USA,$/tonne,$,tonne,1387.219,2260.888,3648.107,0.38025721285039066,1479438.0,1928751.0,3408189.0,934.234933350365,balanced,93.42349333503651,15.0,1042.6584266854015,2023,5
2023-05,sodium_sulfate,CAN,$/tonne,$,tonne,11954.235250000002,12494.302,24448.53725,0.48895502940569585,14190478.599,4188558.5489999983,18379037.148,751.7438348177659,balanced,75.17438348177659,15.0,841.9182182995424,2023,5
2023-05,sodium_sulfate,CHN,$/tonne,$,tonne,5283.600232999999,429695.443537,434979.04377,0.012146792606849727,76281539.0,77165844.99999999,153447384.0,352.76960165726285,export,35.27696016572629,15.0,403.04656182298913,2023,5
2023-05,sodium_sulfate,DEU,$/tonne,$,tonne,28910.075567,97730.462468,126640.538035,0.22828452891608877,13525749.189,18447372.603,31973121.792,252.4714620460906,balanced,25.247146204609063,15.0,292.7186082506997,2023,5
2023-05,sodium_sulfate,FRA,$/tonne,$,tonne,17435.251933,9580.632496000002,27015.884429,0.6453703923268289,9244962.69,3346611.8550000004,12591574.545,466.08041199212664,balanced,46.608041199212664,15.0,527.6884531913392,2023,5
2023-05,sodium_sulfate,GBR,$/tonne,$,tonne,45159.531973000005,355.15399999999994,45514.68597300001,0.9921969361666982,7796380.388999998,849946.573,8646326.961999997,189.96784833644963,import,18.996784833644963,15.0,223.9646331700946,2023,5
2023-05,sodium_sulfate,IND,$/tonne,$,tonne,3890.236049,30913.715316,34803.951365,0.11177570064392602,4165519.046,9463577.512,13629096.558,391.5962419056208,balanced,39.159624190562084,15.0,445.7558660961829,2023,5
2023-05,sodium_sulfate,SWE,$/tonne,$,tonne,12189.473661,7329.677206000001,19519.150867,0.6244879064697482,3098237.3249999997,2582294.47,5680531.795,291.02350987018474,balanced,29.102350987018475,15.0,335.12586085720324,2023,5
2023-05,sodium_sulfate,TUR,$/tonne,$,tonne,1222.4339999999997,22313.269999999997,23535.703999999998,0.05193955532411522,3166147.0,10627559.0,13793706.0,586.0757766158174,export,58.60757766158174,15.0,659.6833542773992,2023,5
2023-05,sodium_sulfate,USA,$/tonne,$,tonne,28505.158,57309.82406300001,85814.982063,0.3321699464910835,26589513.0,23977006.999999996,50566520.0,589.2504873202353,balanced,58.92504873202353,15.0,663.1755360522588,2023,5
2023-05,sulfuric acid,CAN,$/tonne,$,tonne,12263.8,154014.62,166278.41999999998,0.0737546098886434,1792433.777,24136554.25999999,25928988.03699999,155.93718076585037,export,15.593718076585038,15.0,186.53089884243542,2023,5
2023-05,sulfuric acid,CHN,$/tonne,$,tonne,38283.692,188545.74099999998,226829.433,0.16877744432751812,700853.9999999984,4521267.999999993,5222121.999999991,23.022241562451867,balanced,2.302224156245187,15.0,40.324465718697056,2023,5
2023-05,sulfuric acid,DEU,$/tonne,$,tonne,15296.799558,118314.808084,133611.60764200002,0.11448705563805776,2686670.9579999996,7218677.111999994,9905348.069999993,74.13538572592032,balanced,7.4135385725920315,15.0,96.54892429851235,2023,5
2023-05,sulfuric acid,FRA,$/tonne,$,tonne,25432.878999999997,14951.569000000001,40384.448,0.629769137862179,5045397.714999999,2499757.5689999997,7545155.283999998,186.83319093528277,balanced,18.68331909352828,15.0,220.51651002881104,2023,5
2023-05,sulfuric acid,GBR,$/tonne,$,tonne,30382.303,732.9610000000001,31115.264,0.9764436837174192,5218119.4969999995,522452.24,5740571.737,184.49374998071684,import,18.449374998071686,15.0,217.94312497878852,2023,5
2023-05,sulfuric acid,IND,$/tonne,$,tonne,187389.373814,3066.7919169999996,190456.165731,0.9838976495970652,11734327.727999987,561468.7039999999,12295796.431999987,64.55971842553289,import,6.455971842553289,15.0,86.01569026808619,2023,5
2023-05,sulfuric acid,SWE,$/tonne,$,tonne,985.600669,33357.0,34342.600669,0.02869906908039353,205364.177,2188862.956999997,2394227.1339999973,69.71595299598822,export,6.971595299598822,15.0,91.68754829558704,2023,5
2023-05,sulfuric acid,TUR,$/tonne,$,tonne,13768.776,1.348,13770.124,0.9999021069091317,653140.9999999992,732.0,653872.9999999992,47.48490282295201,import,4.748490282295201,15.0,67.23339310524722,2023,5
2023-05,sulfuric acid,USA,$/tonne,$,tonne,262003.0,16870.0,278873.0,0.9395065137177138,33154824.0,4372481.0,37527305.0,134.567724376329,import,13.456772437632901,15.0,163.02449681396192,2023,5
2023-06,potassium chloride,CAN,$/tonne,$,tonne,137.306,1862068.638,1862205.9440000001,7.37329834234489e-05,236105.874,683812842.095,684048947.969,367.3325982945095,export,36.73325982945095,15.0,419.0658581239605,2023,6
2023-06,potassium chloride,CHN,$/tonne,$,tonne,1056975.926,44084.95,1101060.876,0.9599613872757387,436270905.0,16766066.0,453036971.0,411.45497117817854,import,41.145497117817854,15.0,467.6004682959964,2023,6
2023-06,potassium chloride,DEU,$/tonne,$,tonne,16972.791,246059.14299999998,263031.934,0.06452749193563699,6444533.049999999,108273245.88099998,114717778.93099998,436.1363169348098,export,43.61363169348098,15.0,494.7499486282908,2023,6
2023-06,potassium chloride,FRA,$/tonne,$,tonne,36231.93062,125.75699999999999,36357.68762,0.9965411166597179,22033262.849,85052.823,22118315.672,608.3532017540339,import,60.83532017540339,15.0,684.1885219294372,2023,6
2023-06,potassium chloride,GBR,$/tonne,$,tonne,7368.458,9224.460000000003,16592.918,0.44407246513241366,4731376.634,2970230.7549999994,7701607.388999999,464.15027115785165,balanced,46.415027115785165,15.0,525.5652982736368,2023,6
2023-06,potassium chloride,IND,$/tonne,$,tonne,409083.576,7668.058000000001,416751.634,0.9816004128732462,175915217.86999997,3961314.489000001,179876532.35899997,431.6156619052391,import,43.161566190523914,15.0,489.777228095763,2023,6
2023-06,potassium chloride,SWE,$/tonne,$,tonne,4901.211022999999,38.506363,4939.717385999999,0.9922047437148663,2254182.634,22928.928,2277111.562,460.9801298458333,import,46.098012984583335,15.0,522.0781428304166,2023,6
2023-06,potassium chloride,TUR,$/tonne,$,tonne,23351.564,4130.089,27481.653,0.849714680554332,9098488.0,1866156.0,10964644.0,398.9805125623266,balanced,39.89805125623266,15.0,453.8785638185593,2023,6
2023-06,potassium chloride,USA,$/tonne,$,tonne,803999.0,48176.0,852175.0,0.9434670108839147,274117943.99999994,25056532.0,299174475.99999994,351.07164138821247,import,35.10716413882125,15.0,401.1788055270337,2023,6
2023-06,potassium sulphate,CAN,$/tonne,$,tonne,82.20500000000001,2127.027,2209.232,0.03720976339288948,152869.423,1900441.326,2053310.7489999998,929.4228713869796,export,92.94228713869796,15.0,1037.3651585256775,2023,6
2023-06,potassium sulphate,CHN,$/tonne,$,tonne,3787.85,13603.75,17391.6,0.21779767243956855,1420590.0,7679503.0,9100093.0,523.2464523103108,balanced,52.324645231031084,15.0,590.5710975413419,2023,6
2023-06,potassium sulphate,DEU,$/tonne,$,tonne,483.05000000000007,0.0,483.05000000000007,1.0,438107.178,0.0,438107.178,906.9603105268604,import,90.69603105268605,15.0,1012.6563415795465,2023,6
2023-06,potassium sulphate,FRA,$/tonne,$,tonne,6769.111999999999,27.366485,6796.478484999999,0.9959734316734177,5326452.069999999,25807.548,5352259.618,787.5048276563477,import,78.75048276563479,15.0,881.2553104219826,2023,6
2023-06,potassium sulphate,GBR,$/tonne,$,tonne,438.245,147.78,586.025,0.747826457915618,607747.813,39106.68699999999,646854.5,1103.8001791732436,balanced,110.38001791732437,15.0,1229.1801970905678,2023,6
2023-06,potassium sulphate,IND,$/tonne,$,tonne,1277.0,186.77399999999997,1463.774,0.8724024337090289,842665.7159999999,145039.79299999998,987705.5089999998,674.7663976816093,balanced,67.47663976816094,15.0,757.2430374497702,2023,6
2023-06,potassium sulphate,SWE,$/tonne,$,tonne,0.0,8586.0,8586.0,0.0,0.0,3617664.6779999994,3617664.6779999994,421.3445932914045,export,42.134459329140455,15.0,478.47905262054496,2023,6
2023-06,potassium sulphate,TUR,$/tonne,$,tonne,1017.3340000000001,262.494,1279.828,0.794899002053401,889530.0000000001,317317.0,1206847.0,942.9759311407471,balanced,94.29759311407472,15.0,1052.2735242548217,2023,6
2023-06,potassium sulphate,USA,$/tonne,$,tonne,2376.0,569.0,2945.0,0.8067911714770798,2251273.0,396466.0,2647739.0,899.0624787775891,balanced,89.90624787775891,15.0,1003.9687266553481,2023,6
2023-06,sodium_hydroxide,CAN,$/tonne,$,tonne,1089.9859999999999,1.05,1091.0359999999998,0.9990376119578089,1076609.286,2361.307,1078970.593,988.9413300752682,import,98.89413300752682,15.0,1102.835463082795,2023,6
2023-06,sodium_hydroxide,CHN,$/tonne,$,tonne,371.96599999999995,41626.384,41998.35,0.008856681274383398,445833.0,22581663.0,23027496.0,548.2952544564251,export,54.82952544564252,15.0,618.1247799020676,2023,6
2023-06,sodium_hydroxide,DEU,$/tonne,$,tonne,1252.518886,0.0,1252.518886,1.0,1584418.419,0.0,1584418.419,1264.9856514818252,import,126.49856514818254,15.0,1406.4842166300077,2023,6
2023-06,sodium_hydroxide,FRA,$/tonne,$,tonne,1793.7089999999998,2997.529163,4791.238163,0.37437274854165914,1466911.0439999998,2504562.41,3971473.454,828.9033687929406,balanced,82.89033687929407,15.0,926.7937056722346,2023,6
2023-06,sodium_hydroxide,GBR,$/tonne,$,tonne,772.433,0.0,772.433,1.0,892698.598,0.0,892698.598,1155.6971258348622,import,115.56971258348622,15.0,1286.2668384183485,2023,6
2023-06,sodium_hydroxide,IND,$/tonne,$,tonne,2218.078814,21382.654057000003,23600.732871000004,0.0939834718745332,1084394.145,10282337.379,11366731.524,481.62620992025035,export,48.16262099202504,15.0,544.7888309122754,2023,6
2023-06,sodium_hydroxide,SWE,$/tonne,$,tonne,185.11621000000002,0.0,185.11621000000002,1.0,259180.411,0.0,259180.411,1400.09570744777,import,140.00957074477702,15.0,1555.105278192547,2023,6
2023-06,sodium_hydroxide,TUR,$/tonne,$,tonne,4952.402000000001,1739.7849999999999,6692.187000000001,0.7400274379660939,3164100.0,1157812.0,4321912.0,645.8145894608144,balanced,64.58145894608144,15.0,725.3960484068958,2023,6
2023-06,sodium_hydroxide,USA,$/tonne,$,tonne,1354.0299999999997,1251.1380000000001,2605.1679999999997,0.5197476707836116,1473662.0,1381176.0,2854838.0,1095.836429742727,balanced,109.5836429742727,15.0,1220.4200727169996,2023,6
2023-06,sodium_sulfate,CAN,$/tonne,$,tonne,9063.027,1978.609,11041.636,0.8208047249519907,11855297.275000002,436786.87499999994,12292084.150000002,1113.2484488711639,balanced,111.3248448871164,15.0,1239.5732937582802,2023,6
2023-06,sodium_sulfate,CHN,$/tonne,$,tonne,10167.425353000002,503728.30721500004,513895.73256800004,0.019784996661077785,68114807.0,85491389.99999999,153606197.0,298.9053756730203,export,29.89053756730203,15.0,343.7959132403223,2023,6
2023-06,sodium_sulfate,DEU,$/tonne,$,tonne,51862.184825,79821.59579200001,131683.780617,0.3938388204075053,11790250.810999997,21640078.235,33430329.045999996,253.86823562752596,balanced,25.386823562752596,15.0,294.25505919027853,2023,6
2023-06,sodium_sulfate,FRA,$/tonne,$,tonne,19020.572181000003,8874.775827000001,27895.348008000004,0.6818546295083023,10721133.493,3189595.175,13910728.668000001,498.67557357630363,balanced,49.86755735763037,15.0,563.543130933934,2023,6
2023-06,sodium_sulfate,GBR,$/tonne,$,tonne,37205.89225899999,275.242,37481.13425899999,0.9926565189276814,8081829.862999999,535764.7600000001,8617594.623,229.91819200163982,import,22.991819200163985,15.0,267.9100112018038,2023,6
2023-06,sodium_sulfate,IND,$/tonne,$,tonne,4075.381757,27227.927518,31303.309275,0.13019012530584917,3344680.5059999996,9282746.167,12627426.672999999,403.3895126572045,balanced,40.33895126572045,15.0,458.7284639229249,2023,6
2023-06,sodium_sulfate,SWE,$/tonne,$,tonne,13068.866802000002,10780.818238,23849.685040000004,0.5479681085968756,2757412.220999999,12366952.965000004,15124365.186000003,634.1536653684882,balanced,63.41536653684882,15.0,712.569031905337,2023,6
2023-06,sodium_sulfate,TUR,$/tonne,$,tonne,5060.400000000001,24660.650999999998,29721.051,0.17026315792129965,2736176.0,8381833.0,11118009.0,374.07859499988746,balanced,37.407859499988746,15.0,426.48645449987623,2023,6
2023-06,sodium_sulfate,USA,$/tonne,$,tonne,22053.490037000003,31304.710993,53358.201030000004,0.4133102243196073,21368660.0,16471783.0,37840443.0,709.1776384800655,balanced,70.91776384800656,15.0,795.095402328072,2023,6
2023-06,sulfuric acid,CAN,$/tonne,$,tonne,10267.474,176211.0,186478.474,0.055059834949099815,1588171.636,25247923.592,26836095.228,143.90988220978258,export,14.390988220978258,15.0,173.30087043076082,2023,6
2023-06,sulfuric acid,CHN,$/tonne,$,tonne,20457.611,214439.52,234897.131,0.08709178742587538,419906.9999999983,2801041.999999987,3220948.999999985,13.712168327845541,export,1.3712168327845542,15.0,30.083385160630094,2023,6
2023-06,sulfuric acid,DEU,$/tonne,$,tonne,28194.903000000002,92436.43145,120631.33445000001,0.23372785461215628,4357122.198,7545131.507999998,11902253.705999997,98.66635199110156,balanced,9.866635199110156,15.0,123.53298719021171,2023,6
2023-06,sulfuric acid,FRA,$/tonne,$,tonne,20490.127,17010.624906999998,37500.751907,0.5463924310321696,4339171.3829999985,2496654.7289999994,6835826.111999998,182.285041349371,balanced,18.2285041349371,15.0,215.5135454843081,2023,6
2023-06,sulfuric acid,GBR,$/tonne,$,tonne,27376.002999999997,679.221,28055.224,0.9757898564630957,3956314.7839999995,561921.2620000001,4518236.046,161.04794051902778,import,16.10479405190278,15.0,192.15273457093056,2023,6
2023-06,sulfuric acid,IND,$/tonne,$,tonne,327931.09,2746.4230000000002,330677.51300000004,0.9916945577124865,21006953.470999982,501008.58799999993,21507962.05899998,65.0421066248916,import,6.504210662489161,15.0,86.54631728738076,2023,6
2023-06,sulfuric acid,SWE,$/tonne,$,tonne,708.087854,23482.0,24190.087854,0.029271818203955496,189836.65499999994,2482172.2779999995,2672008.9329999993,110.4588354175061,export,11.04588354175061,15.0,136.5047189592567,2023,6
2023-06,sulfuric acid,TUR,$/tonne,$,tonne,31537.771,0.0,31537.771,1.0,2146746.999999997,0.0,2146746.999999997,68.06907818564594,import,6.806907818564594,15.0,89.87598600421053,2023,6
2023-06,sulfuric acid,USA,$/tonne,$,tonne,304673.0,16118.0,320791.0,0.9497554482513537,38301182.999999985,4605398.999999999,42906581.999999985,133.75244941410446,import,13.375244941410447,15.0,162.1276943555149,2023,6
2023-07,potassium chloride,CAN,$/tonne,$,tonne,202.48899999999998,1409269.0,1409471.489,0.00014366306915769046,485767.44599999994,489984597.89199996,490470365.33799994,347.981757109526,export,34.7981757109526,15.0,397.77993282047856,2023,7
2023-07,potassium chloride,CHN,$/tonne,$,tonne,1003604.291484,25088.879,1028693.170484,0.9756109210016475,345445939.0,10818956.0,356264895.0,346.32765650847807,import,34.63276565084781,15.0,395.9604221593259,2023,7
2023-07,potassium chloride,DEU,$/tonne,$,tonne,11610.290562999999,250875.712,262486.002563,0.04423203694533532,5009301.09,94632106.08600001,99641407.17600001,379.6065550279573,export,37.96065550279573,15.0,432.5672105307531,2023,7
2023-07,potassium chloride,FRA,$/tonne,$,tonne,9072.689,1516.8850000000002,10589.574,0.8567567496105131,5545728.279999999,910404.7339999998,6456133.0139999995,609.6688133063709,balanced,60.966881330637094,15.0,685.635694637008,2023,7
2023-07,potassium chloride,GBR,$/tonne,$,tonne,1671.764,11076.777,12748.541,0.13113375091314372,1132475.057,4601210.9690000005,5733686.026000001,449.75233056080697,balanced,44.9752330560807,15.0,509.72756361688766,2023,7
2023-07,potassium chloride,IND,$/tonne,$,tonne,334289.082,37.129999999999995,334326.212,0.9998889408049166,138063182.20999998,59961.63299999999,138123143.84299996,413.13884130329564,import,41.31388413032957,15.0,469.45272543362523,2023,7
2023-07,potassium chloride,SWE,$/tonne,$,tonne,6687.079316,23.138935,6710.218251,0.9965516866762789,3532367.5309999995,13778.268,3546145.7989999996,528.4695171385118,import,52.84695171385118,15.0,596.316468852363,2023,7
2023-07,potassium chloride,TUR,$/tonne,$,tonne,5649.869000000001,1641.022,7290.8910000000005,0.7749216110897832,2376419.0,723273.0,3099692.0,425.14584294292695,balanced,42.514584294292696,15.0,482.66042723721966,2023,7
2023-07,potassium chloride,USA,$/tonne,$,tonne,778090.0,167565.0,945655.0,0.8228053571334155,269472638.0,73019237.0,342491875.0,362.174233732175,balanced,36.21742337321751,15.0,413.39165710539254,2023,7
2023-07,potassium sulphate,CAN,$/tonne,$,tonne,204.406,2814.044,3018.45,0.06771886233000382,219573.869,2573871.0239999993,2793444.892999999,925.4567387235169,export,92.5456738723517,15.0,1033.0024125958685,2023,7
2023-07,potassium sulphate,CHN,$/tonne,$,tonne,4859.007,9031.25,13890.257,0.34981404591722093,1943931.0,4735549.0,6679480.0,480.8751918701,balanced,48.08751918701,15.0,543.96271105711,2023,7
2023-07,potassium sulphate,DEU,$/tonne,$,tonne,252.572,0.0,252.572,1.0,225550.727,0.0,225550.727,893.0155638788148,import,89.30155638788148,15.0,997.3171202666963,2023,7
2023-07,potassium sulphate,FRA,$/tonne,$,tonne,2040.9160000000002,37.076,2077.992,0.9821577753908581,1067634.936,16716.594999999998,1084351.531,521.8266148281609,import,52.182661482816094,15.0,589.009276310977,2023,7
2023-07,potassium sulphate,GBR,$/tonne,$,tonne,347.91,60.55200000000001,408.46200000000005,0.8517560997106217,396420.657,27171.524999999998,423592.18200000003,1037.0418349809775,balanced,103.70418349809775,15.0,1155.7460184790752,2023,7
